date,latitude,longitude,temp,tempmax,tempmin,humidity,conditions
2025-06-24,40.706,-73.796,88.9,100.7,78.3,56.1,Partially cloudy
2025-06-24,40.7454,-73.9426,90.0,97.8,81.7,48.1,Clear
2025-06-24,40.7178,-73.9874,90.5,98.0,82.2,47.6,Clear
2025-06-25,40.7454,-73.9426,88.7,95.9,82.1,48.1,Partially cloudy
2025-06-25,40.8852,-73.8795,88.9,96.7,81.8,48.8,Partially cloudy
2025-06-25,40.63,-74.026,90.7,97.5,83.3,46.5,Partially cloudy
2025-06-25,40.711,-73.8238,89.1,98.0,82.7,50.8,"Rain, Partially cloudy"
2025-06-25,37.105,-113.586,83.4,95.1,69.2,13.4,Clear
2025-06-25,40.706,-73.796,89.3,98.7,82.2,52.3,"Rain, Partially cloudy"
2025-06-26,40.7454,-73.9426,73.9,85.8,66.8,62.6,Overcast
2025-06-26,40.8852,-73.8795,74.0,86.1,66.8,62.9,Overcast
2025-06-26,40.63,-74.026,75.8,86.9,68.4,61.4,"Rain, Partially cloudy"
2025-06-26,40.7178,-73.9874,74.3,85.8,67.2,62.5,"Rain, Partially cloudy"
2025-06-26,40.711,-73.8238,74.8,84.0,67.9,65.4,"Rain, Overcast"
2025-06-26,37.105,-113.586,84.7,98.0,68.1,10.4,Clear
2025-06-26,40.706,-73.796,75.1,83.2,68.3,66.8,"Rain, Overcast"
2025-06-27,40.8852,-73.8795,67.9,72.6,64.1,55.7,"Rain, Overcast"
2025-06-27,40.63,-74.026,68.1,71.6,64.7,57.5,"Rain, Overcast"
2025-06-27,40.7178,-73.9874,67.5,71.9,63.2,57.3,"Rain, Overcast"
2025-06-27,40.711,-73.8238,67.9,72.6,64.7,58.4,"Rain, Overcast"
2025-06-28,40.7454,-73.9426,72.2,83.3,62.9,77.4,"Rain, Partially cloudy"
2025-06-27,40.706,-73.796,67.9,72.4,64.8,60.1,"Rain, Overcast"
2025-06-27,37.105,-113.586,86.1,98.9,71.9,10.7,Clear
2025-06-27,40.7454,-73.9426,67.5,72.2,63.3,56.6,"Rain, Overcast"
2025-06-28,40.8852,-73.8795,72.3,84.0,62.7,77.5,"Rain, Partially cloudy"
2025-06-28,40.63,-74.026,73.6,85.8,64.0,75.9,"Rain, Partially cloudy"
2025-06-28,40.7178,-73.9874,72.4,83.4,63.2,77.3,"Rain, Partially cloudy"
2025-06-28,40.711,-73.8238,72.1,81.8,63.5,80.9,"Rain, Partially cloudy"
2025-06-28,37.105,-113.586,87.3,100.1,69.2,13.3,Clear
2025-07-01,40.7178,-73.9874,78.8,88.5,72.4,79.9,"Rain, Partially cloudy"
2025-06-29,40.8852,-73.8795,83.0,89.9,77.2,57.3,Partially cloudy
2025-06-29,40.63,-74.026,84.4,91.4,77.6,56.1,Partially cloudy
2025-06-29,40.7178,-73.9874,83.0,89.4,77.4,56.9,Partially cloudy
2025-06-29,40.711,-73.8238,82.6,90.1,76.9,63.5,Partially cloudy
2025-06-29,37.105,-113.586,88.3,101.0,71.9,12.2,Clear
2025-06-29,40.7454,-73.9426,82.8,89.3,77.4,57.0,Partially cloudy
2025-06-30,40.8852,-73.8795,80.3,90.5,71.7,60.6,"Rain, Partially cloudy"
2025-06-30,40.63,-74.026,81.1,90.7,72.2,59.0,"Rain, Partially cloudy"
2025-06-30,40.7178,-73.9874,80.6,89.7,72.0,59.1,"Rain, Partially cloudy"
2025-06-30,40.711,-73.8238,79.7,89.0,72.0,67.3,Partially cloudy
2025-07-02,40.7454,-73.9426,76.4,82.6,72.3,78.3,"Rain, Partially cloudy"
2025-06-30,37.105,-113.586,91.0,106.1,71.9,12.1,Clear
2025-06-30,40.706,-73.796,79.6,88.4,72.0,70.2,Partially cloudy
2025-06-30,40.7454,-73.9426,80.4,89.9,71.9,59.6,"Rain, Partially cloudy"
2025-07-01,40.8852,-73.8795,79.4,90.6,72.3,78.2,"Rain, Partially cloudy"
2025-07-01,40.63,-74.026,79.7,90.5,74.1,78.3,"Rain, Partially cloudy"
2025-07-01,40.711,-73.8238,79.1,90.1,73.3,80.9,"Rain, Partially cloudy"
2025-07-01,37.105,-113.586,94.2,105.2,80.9,13.0,Clear
2025-07-01,40.706,-73.796,78.9,90.4,73.8,82.6,"Rain, Partially cloudy"
2025-07-01,40.7454,-73.9426,78.9,88.9,72.0,79.4,"Rain, Partially cloudy"
2025-07-02,40.8852,-73.8795,77.1,84.0,72.9,76.6,"Rain, Partially cloudy"
2025-07-02,40.63,-74.026,77.7,85.5,72.4,75.3,"Rain, Partially cloudy"
2025-07-04,40.7454,-73.9426,75.2,83.1,67.6,48.8,Clear
2025-07-02,40.7178,-73.9874,76.5,82.9,72.0,78.5,"Rain, Partially cloudy"
2025-07-02,40.711,-73.8238,76.3,81.1,73.9,80.5,"Rain, Partially cloudy"
2025-07-03,37.105,-113.586,82.8,96.2,75.8,33.6,Clear
2025-07-02,37.105,-113.586,87.8,92.9,79.1,22.7,Clear
2025-07-02,40.706,-73.796,76.2,80.5,73.9,82.4,"Rain, Partially cloudy"
2025-07-03,40.8852,-73.8795,79.0,89.9,71.7,57.3,"Rain, Partially cloudy"
2025-07-03,40.7178,-73.9874,79.0,88.8,71.7,56.8,"Rain, Partially cloudy"
2025-07-03,40.63,-74.026,79.8,90.9,71.4,57.4,"Rain, Partially cloudy"
2025-07-03,40.711,-73.8238,79.6,88.3,72.3,60.4,"Rain, Partially cloudy"
2025-07-03,40.7454,-73.9426,78.9,88.9,71.8,56.5,"Rain, Partially cloudy"
2025-07-03,40.706,-73.796,79.6,87.9,72.2,63.0,"Rain, Partially cloudy"
2025-07-04,40.8852,-73.8795,75.3,83.3,67.4,49.4,Clear
2025-07-04,40.63,-74.026,76.1,84.4,66.9,49.0,Clear
2025-07-04,40.711,-73.8238,76.2,84.4,68.8,50.9,Partially cloudy
2025-07-04,37.105,-113.586,86.0,98.9,71.9,28.1,Clear
2025-07-04,40.7178,-73.9874,75.3,83.3,67.7,48.9,Clear
2025-07-05,40.8852,-73.8795,77.2,85.9,68.2,47.6,Partially cloudy
2025-07-05,40.63,-74.026,77.8,87.1,67.1,47.6,Partially cloudy
2025-07-05,40.7178,-73.9874,77.1,84.8,69.0,47.8,Partially cloudy
2025-07-05,40.711,-73.8238,77.1,85.5,69.0,51.6,Partially cloudy
2025-07-05,40.7454,-73.9426,77.1,84.8,69.3,47.4,Partially cloudy
2025-07-06,40.7454,-73.9426,80.1,87.0,72.8,54.3,Partially cloudy
2025-07-05,40.706,-73.796,76.8,85.2,68.3,54.5,Partially cloudy
2025-07-06,40.8852,-73.8795,80.6,87.9,72.9,53.8,Partially cloudy
2025-07-06,40.63,-74.026,81.5,89.6,72.3,52.0,Partially cloudy
2025-07-06,40.711,-73.8238,79.3,86.8,72.8,59.7,Partially cloudy
2025-07-06,40.7178,-73.9874,80.2,87.1,72.6,54.3,Partially cloudy
2025-07-06,37.105,-113.586,87.7,101.9,71.0,10.6,Clear
2025-07-06,40.706,-73.796,78.9,86.5,72.5,62.9,Partially cloudy
2025-07-07,40.8852,-73.8795,80.4,86.3,76.6,75.0,"Rain, Partially cloudy"
2025-07-07,40.63,-74.026,80.9,87.2,76.9,74.5,"Rain, Partially cloudy"
2025-07-07,40.711,-73.8238,79.7,86.0,75.9,80.1,"Rain, Partially cloudy"
2025-07-07,37.105,-113.586,89.3,104.1,71.9,8.8,Clear
2025-07-07,40.706,-73.796,79.4,86.0,75.6,82.6,"Rain, Partially cloudy"
2025-07-07,40.7454,-73.9426,80.1,86.0,76.3,75.2,"Rain, Partially cloudy"
2025-07-07,40.7178,-73.9874,80.1,86.2,76.4,75.3,Partially cloudy
2025-07-08,40.8852,-73.8795,84.0,95.2,76.3,67.0,"Rain, Partially cloudy"
2025-07-08,40.63,-74.026,84.6,95.9,75.4,66.3,"Rain, Partially cloudy"
2025-07-08,40.7178,-73.9874,83.8,94.3,75.1,67.0,"Rain, Partially cloudy"
2025-07-08,40.711,-73.8238,83.5,92.9,76.0,70.8,"Rain, Partially cloudy"
2025-07-09,40.7454,-73.9426,81.5,90.0,74.4,65.6,"Rain, Partially cloudy"
2025-07-08,37.105,-113.586,92.5,105.2,78.2,15.9,Clear
2025-07-08,40.706,-73.796,83.1,92.6,75.9,73.5,"Rain, Partially cloudy"
2025-07-08,40.7454,-73.9426,83.8,94.3,75.3,66.8,"Rain, Partially cloudy"
2025-07-10,40.7454,-73.9426,76.1,82.3,70.8,74.8,"Rain, Partially cloudy"
2025-07-09,40.8852,-73.8795,82.0,90.8,74.4,65.3,"Rain, Partially cloudy"
2025-07-09,40.63,-74.026,82.7,92.8,74.5,63.3,"Rain, Partially cloudy"
2025-07-09,40.7178,-73.9874,81.6,90.5,74.3,65.5,"Rain, Partially cloudy"
2025-07-09,40.711,-73.8238,81.4,88.7,75.2,70.8,"Rain, Partially cloudy"
2025-07-09,37.105,-113.586,94.9,107.9,80.0,16.6,Clear
2025-07-09,40.706,-73.796,81.0,87.8,75.4,74.0,"Rain, Partially cloudy"
2025-07-10,40.8852,-73.8795,76.6,82.6,70.9,73.6,"Rain, Partially cloudy"
2025-07-10,40.63,-74.026,77.1,83.6,71.8,72.9,"Rain, Partially cloudy"
2025-07-10,40.711,-73.8238,76.5,81.6,73.0,76.2,"Rain, Partially cloudy"
2025-07-10,37.105,-113.586,91.1,107.0,73.4,11.1,Clear
2025-07-10,40.706,-73.796,76.5,81.4,73.2,78.1,"Rain, Partially cloudy"
2025-07-10,40.7178,-73.9874,76.2,82.7,70.9,75.2,"Rain, Partially cloudy"
2025-07-12,40.7178,-73.9874,77.7,83.1,74.2,71.9,Partially cloudy
2025-07-11,40.8852,-73.8795,77.7,84.5,73.1,72.5,Partially cloudy
2025-07-11,40.7178,-73.9874,77.4,84.0,73.5,73.1,Partially cloudy
2025-07-11,40.63,-74.026,78.1,84.3,74.0,72.9,Partially cloudy
2025-07-11,40.711,-73.8238,77.1,83.1,72.3,77.3,Partially cloudy
2025-07-11,37.105,-113.586,79.0,98.6,53.6,10.3,Clear
2025-07-11,40.706,-73.796,76.9,82.8,72.2,79.9,Partially cloudy
2025-07-11,40.7454,-73.9426,77.4,84.0,73.3,72.8,Partially cloudy
2025-07-12,40.8852,-73.8795,78.0,84.3,74.1,71.1,Partially cloudy
2025-07-12,40.63,-74.026,78.5,84.7,74.9,71.6,Partially cloudy
2025-07-12,40.711,-73.8238,77.6,82.1,73.8,74.5,Partially cloudy
2025-07-12,37.105,-113.586,81.0,100.4,55.4,13.9,Clear
2025-07-12,40.7454,-73.9426,77.7,83.3,74.1,71.4,Partially cloudy
2025-07-12,40.706,-73.796,77.4,81.7,73.6,76.8,Partially cloudy
2025-07-13,40.8852,-73.8795,76.9,83.0,71.1,74.0,Partially cloudy
2025-07-13,40.63,-74.026,77.6,83.8,73.0,73.3,Partially cloudy
2025-07-13,40.7178,-73.9874,76.6,82.2,71.7,74.8,Partially cloudy
2025-07-13,40.711,-73.8238,76.7,81.7,71.7,77.9,"Rain, Partially cloudy"
2025-07-13,40.706,-73.796,76.7,81.9,72.2,79.7,"Rain, Partially cloudy"
2025-07-13,37.105,-113.586,94.4,107.9,80.0,12.9,Clear
2025-07-13,40.7454,-73.9426,76.5,82.2,71.2,74.8,Partially cloudy
2025-07-14,40.8852,-73.8795,78.6,86.8,73.1,78.6,"Rain, Partially cloudy"
2025-07-14,40.7454,-73.9426,78.2,86.2,73.1,79.3,"Rain, Partially cloudy"
2025-07-14,40.63,-74.026,78.8,86.8,73.6,78.7,"Rain, Overcast"
2025-07-14,40.7178,-73.9874,78.0,86.0,73.2,79.9,"Rain, Partially cloudy"
2025-07-14,40.711,-73.8238,79.2,86.4,73.9,80.3,"Rain, Overcast"
2025-07-14,37.105,-113.586,94.7,107.9,79.1,13.6,Clear
2025-07-14,40.706,-73.796,79.4,86.6,74.3,81.7,"Rain, Overcast"
2025-07-16,40.7178,-73.9874,82.6,87.2,76.8,71.9,Partially cloudy
2025-07-15,40.8852,-73.8795,78.8,86.3,72.6,77.7,"Rain, Partially cloudy"
2025-07-15,40.63,-74.026,79.6,87.4,73.6,76.1,"Rain, Partially cloudy"
2025-07-15,40.7178,-73.9874,78.6,86.3,72.8,77.8,"Rain, Partially cloudy"
2025-07-15,40.711,-73.8238,78.8,84.3,73.9,80.8,"Rain, Partially cloudy"
2025-07-15,40.7454,-73.9426,78.5,86.0,72.8,77.9,"Rain, Partially cloudy"
2025-07-15,37.105,-113.586,95.4,104.1,83.0,17.7,Clear
2025-07-15,40.706,-73.796,78.7,83.9,74.3,82.6,"Rain, Partially cloudy"
2025-07-16,40.8852,-73.8795,83.1,88.5,76.5,71.1,Partially cloudy
2025-07-16,40.63,-74.026,83.4,88.6,77.3,70.9,Partially cloudy
2025-07-16,40.711,-73.8238,82.3,86.3,77.1,76.6,Partially cloudy
2025-07-16,40.7454,-73.9426,82.6,87.3,76.6,71.6,Partially cloudy
2025-07-16,37.105,-113.586,92.1,100.1,82.1,23.3,Clear
2025-07-16,40.706,-73.796,82.0,85.8,77.1,79.6,Partially cloudy
2025-07-17,40.8852,-73.8795,84.4,91.2,76.8,62.6,Partially cloudy
2025-07-17,40.63,-74.026,84.7,92.2,76.7,63.0,"Rain, Partially cloudy"
2025-07-17,40.7178,-73.9874,83.9,90.2,76.5,63.5,Partially cloudy
2025-07-17,40.711,-73.8238,84.8,91.8,78.2,65.1,Partially cloudy
2025-07-18,40.7454,-73.9426,78.3,83.4,74.4,48.8,Partially cloudy
2025-07-17,40.706,-73.796,84.8,91.8,78.4,67.3,Partially cloudy
2025-07-17,37.105,-113.586,86.3,95.1,79.1,33.0,Clear
2025-07-17,40.7454,-73.9426,84.0,90.3,76.7,62.9,Partially cloudy
2025-07-18,40.8852,-73.8795,78.6,83.4,74.4,48.9,Partially cloudy
2025-07-18,40.7178,-73.9874,78.5,83.4,74.6,48.5,Partially cloudy
2025-07-18,40.63,-74.026,79.6,84.0,75.6,46.9,Partially cloudy
2025-07-18,40.711,-73.8238,79.6,85.7,76.1,49.4,Partially cloudy
2025-07-18,37.105,-113.586,85.8,96.2,74.9,34.4,Clear
2025-07-18,40.706,-73.796,79.9,86.5,75.7,50.1,Partially cloudy
2025-07-19,40.8852,-73.8795,76.1,80.7,69.2,61.1,Partially cloudy
2025-07-19,40.63,-74.026,76.7,81.2,71.2,60.6,Partially cloudy
2025-07-19,40.7178,-73.9874,76.0,80.5,69.7,60.7,Partially cloudy
2025-07-19,40.711,-73.8238,76.3,81.1,69.9,64.4,"Rain, Partially cloudy"
2025-07-19,37.105,-113.586,87.7,101.0,73.1,27.6,Clear
2025-07-19,40.7454,-73.9426,75.9,80.5,69.5,60.7,Partially cloudy
2025-07-19,40.706,-73.796,76.3,81.4,70.0,66.3,"Rain, Partially cloudy"
2025-07-20,40.7178,-73.9874,81.1,88.5,75.3,68.4,Partially cloudy
2025-07-20,40.8852,-73.8795,81.3,89.1,75.5,67.9,Partially cloudy
2025-07-20,40.63,-74.026,82.1,90.4,76.0,67.1,Partially cloudy
2025-07-20,40.711,-73.8238,80.8,87.2,75.7,72.4,"Rain, Partially cloudy"
2025-07-20,37.105,-113.586,89.0,101.0,74.9,19.0,Clear
2025-07-20,40.7454,-73.9426,81.0,88.4,75.3,68.4,Partially cloudy
2025-07-22,40.7454,-73.9426,73.0,78.5,67.9,50.6,Partially cloudy
2025-07-21,40.8852,-73.8795,78.9,85.1,72.2,49.6,Partially cloudy
2025-07-23,40.7454,-73.9426,74.5,79.9,69.4,58.7,Partially cloudy
2025-07-21,40.63,-74.026,80.4,87.4,73.0,46.4,Partially cloudy
2025-07-21,40.7178,-73.9874,79.2,85.4,72.5,48.3,Partially cloudy
2025-07-21,40.711,-73.8238,79.4,84.4,73.0,52.9,Partially cloudy
2025-07-21,37.105,-113.586,87.5,93.8,78.2,25.0,"Rain, Partially cloudy"
2025-07-21,40.706,-73.796,79.6,84.4,73.0,54.8,Partially cloudy
2025-07-21,40.7454,-73.9426,78.9,84.9,72.4,48.9,Partially cloudy
2025-07-22,40.8852,-73.8795,73.0,78.6,67.5,50.8,Partially cloudy
2025-07-22,40.63,-74.026,73.5,78.4,67.5,51.9,Partially cloudy
2025-07-22,40.7178,-73.9874,73.1,78.5,67.9,51.0,Partially cloudy
2025-07-22,40.711,-73.8238,73.4,78.0,68.5,54.3,Partially cloudy
2025-07-22,37.105,-113.586,86.1,96.2,74.9,20.8,Clear
2025-07-22,40.706,-73.796,73.5,78.4,68.7,56.2,Partially cloudy
2025-07-24,40.7454,-73.9426,78.2,86.0,70.8,56.6,Partially cloudy
2025-07-27,40.7454,-73.9426,78.1,84.3,73.5,68.6,"Rain, Partially cloudy"
2025-07-23,40.8852,-73.8795,74.8,80.7,68.9,58.5,Partially cloudy
2025-07-23,40.63,-74.026,75.7,81.6,68.9,57.5,Partially cloudy
2025-07-23,40.7178,-73.9874,74.6,80.0,69.7,58.9,Partially cloudy
2025-07-23,40.711,-73.8238,75.2,80.7,69.0,60.1,Partially cloudy
2025-07-23,37.105,-113.586,84.9,96.2,57.2,18.4,Clear
2025-07-23,40.706,-73.796,75.2,80.9,68.3,61.6,Partially cloudy
2025-07-24,40.8852,-73.8795,78.7,86.3,70.6,56.1,Partially cloudy
2025-07-24,40.63,-74.026,79.5,87.8,70.2,55.1,Partially cloudy
2025-07-24,40.7178,-73.9874,78.3,86.4,70.5,56.9,Partially cloudy
2025-07-24,40.711,-73.8238,78.1,84.7,71.3,59.8,Partially cloudy
2025-07-24,37.105,-113.586,83.4,97.1,68.1,10.4,Clear
2025-07-24,40.706,-73.796,77.8,84.4,71.2,62.2,Partially cloudy
2025-07-25,40.8852,-73.8795,84.1,96.1,76.8,60.7,"Rain, Partially cloudy"
2025-07-25,40.63,-74.026,83.5,96.5,76.0,62.7,"Rain, Partially cloudy"
2025-07-25,40.7178,-73.9874,83.3,94.8,76.4,62.1,"Rain, Partially cloudy"
2025-07-25,40.711,-73.8238,83.7,94.3,76.5,62.9,"Rain, Partially cloudy"
2025-07-25,37.105,-113.586,83.9,98.0,68.1,10.1,Clear
2025-07-25,40.706,-73.796,83.5,93.9,76.0,64.8,"Rain, Partially cloudy"
2025-07-25,40.7454,-73.9426,83.5,94.9,76.7,61.2,"Rain, Partially cloudy"
2025-07-26,40.8852,-73.8795,79.2,84.2,75.2,54.6,Partially cloudy
2025-07-26,40.63,-74.026,79.6,83.2,75.4,55.0,Partially cloudy
2025-07-26,40.7178,-73.9874,79.2,83.7,75.0,54.3,Partially cloudy
2025-07-29,40.7454,-73.9426,88.2,98.3,78.2,54.4,Clear
2025-07-26,40.711,-73.8238,79.4,84.2,74.9,55.9,Partially cloudy
2025-07-26,37.105,-113.586,84.8,98.9,69.2,10.1,Clear
2025-07-26,40.7454,-73.9426,79.1,84.0,75.0,54.2,Partially cloudy
2025-07-26,40.706,-73.796,79.5,84.8,74.9,56.9,Partially cloudy
2025-07-27,40.8852,-73.8795,78.4,85.4,73.5,68.5,"Rain, Partially cloudy"
2025-07-27,40.63,-74.026,78.9,86.0,72.0,69.1,"Rain, Partially cloudy"
2025-07-27,40.7178,-73.9874,78.2,84.3,73.1,68.9,"Rain, Partially cloudy"
2025-07-27,40.711,-73.8238,78.2,84.9,73.9,72.2,"Rain, Partially cloudy"
2025-07-27,37.105,-113.586,84.8,98.0,69.2,8.4,Clear
2025-07-31,40.7454,-73.9426,77.6,87.8,66.4,75.8,"Rain, Partially cloudy"
2025-07-28,40.8852,-73.8795,85.3,93.6,75.5,55.7,Clear
2025-07-28,40.63,-74.026,86.3,95.0,77.2,54.6,Partially cloudy
2025-07-28,40.7178,-73.9874,85.2,93.6,76.8,55.4,Clear
2025-08-01,40.8852,-73.8795,67.9,72.9,63.6,73.3,"Rain, Partially cloudy"
2025-07-28,40.711,-73.8238,84.8,92.9,76.5,59.8,Partially cloudy
2025-07-28,37.105,-113.586,87.1,102.8,69.2,10.0,Clear
2025-07-28,40.706,-73.796,84.6,92.6,76.7,62.1,Partially cloudy
2025-07-28,40.7454,-73.9426,85.0,93.3,76.4,55.5,Clear
2025-07-29,40.8852,-73.8795,88.6,98.9,77.6,53.9,Clear
2025-07-29,40.63,-74.026,89.1,98.8,79.0,53.7,Partially cloudy
2025-07-29,40.7178,-73.9874,88.2,98.2,78.7,54.4,Clear
2025-07-29,40.711,-73.8238,86.8,95.9,76.8,61.7,Partially cloudy
2025-07-29,37.105,-113.586,88.5,101.9,74.0,9.5,Clear
2025-08-02,40.7454,-73.9426,71.4,79.7,64.0,56.9,Partially cloudy
2025-07-29,40.706,-73.796,86.0,94.9,76.5,65.5,Partially cloudy
2025-07-30,40.8852,-73.8795,87.0,97.0,80.1,53.1,"Rain, Partially cloudy"
2025-07-30,40.63,-74.026,87.8,96.1,80.7,51.7,"Rain, Partially cloudy"
2025-07-30,40.7178,-73.9874,86.3,96.1,78.0,54.5,"Rain, Partially cloudy"
2025-07-30,40.711,-73.8238,86.8,95.6,80.6,55.9,"Rain, Partially cloudy"
2025-07-30,37.105,-113.586,88.1,101.9,73.1,8.9,Clear
2025-07-30,40.706,-73.796,86.7,94.7,80.4,57.6,"Rain, Partially cloudy"
2025-07-30,40.7454,-73.9426,86.3,96.6,77.8,54.3,"Rain, Partially cloudy"
2025-08-01,40.7454,-73.9426,67.7,72.7,63.4,73.6,"Rain, Partially cloudy"
2025-07-31,40.8852,-73.8795,77.6,87.5,66.9,75.3,"Rain, Partially cloudy"
2025-07-31,40.63,-74.026,78.8,89.1,67.7,72.8,"Rain, Partially cloudy"
2025-07-31,40.7178,-73.9874,77.8,88.4,66.5,75.4,"Rain, Partially cloudy"
2025-07-31,40.711,-73.8238,78.9,88.3,67.8,77.1,"Rain, Partially cloudy"
2025-07-31,37.105,-113.586,87.9,101.9,71.9,9.0,Clear
2025-07-31,40.706,-73.796,79.4,88.9,68.2,77.9,"Rain, Partially cloudy"
2025-08-01,40.63,-74.026,68.2,73.6,63.6,73.8,"Rain, Partially cloudy"
2025-08-01,40.7178,-73.9874,67.7,72.9,63.4,74.1,"Rain, Partially cloudy"
2025-08-01,40.711,-73.8238,68.3,73.0,64.4,75.0,"Rain, Overcast"
2025-08-01,37.105,-113.586,89.1,101.0,73.1,15.7,Clear
2025-08-01,40.706,-73.796,68.5,73.1,64.6,76.3,"Rain, Overcast"
2025-08-02,40.8852,-73.8795,71.6,79.6,63.7,56.6,Partially cloudy
2025-08-02,40.63,-74.026,71.8,80.0,63.7,58.2,Partially cloudy
2025-08-02,40.7178,-73.9874,71.4,79.8,63.8,57.5,Partially cloudy
2025-08-02,40.711,-73.8238,71.3,78.3,64.7,61.7,Partially cloudy
2025-08-02,37.105,-113.586,90.4,101.9,75.8,11.9,Clear
2025-08-02,40.706,-73.796,71.0,78.3,64.1,64.7,Partially cloudy
2025-08-03,40.8852,-73.8795,74.2,83.4,64.4,49.0,Clear
2025-08-03,40.63,-74.026,74.4,83.6,63.7,49.4,Clear
2025-08-03,40.7178,-73.9874,74.2,83.3,65.0,49.0,Clear
2025-08-08,40.7178,-73.9874,72.0,80.6,64.4,52.1,Clear
2025-08-03,40.711,-73.8238,74.1,82.1,66.1,52.1,Partially cloudy
2025-08-03,37.105,-113.586,87.2,102.8,70.1,7.9,Clear
2025-08-03,40.7454,-73.9426,74.3,83.4,65.4,48.6,Clear
2025-08-04,40.8852,-73.8795,77.6,87.9,68.0,46.4,Clear
2025-08-04,40.63,-74.026,77.6,88.4,67.1,47.1,Partially cloudy
2025-08-04,40.711,-73.8238,76.9,86.3,68.7,52.2,Partially cloudy
2025-08-04,37.105,-113.586,89.5,102.8,74.0,7.6,Clear
2025-08-04,40.706,-73.796,76.4,85.8,68.0,55.9,Partially cloudy
2025-08-04,40.7454,-73.9426,77.7,87.8,69.0,45.3,Clear
2025-08-05,40.8852,-73.8795,77.0,84.0,70.9,60.4,Partially cloudy
2025-08-04,40.7178,-73.9874,77.6,88.0,68.6,45.6,Clear
2025-08-05,40.63,-74.026,77.3,84.9,70.7,59.4,Partially cloudy
2025-08-05,40.7178,-73.9874,77.1,84.3,71.8,59.6,Partially cloudy
2025-08-09,40.7454,-73.9426,73.7,84.1,65.0,49.5,Clear
2025-08-05,40.711,-73.8238,76.2,83.4,71.1,67.2,Partially cloudy
2025-08-05,37.105,-113.586,90.6,102.8,77.1,8.3,Clear
2025-08-05,40.706,-73.796,76.0,83.6,70.8,70.0,Partially cloudy
2025-08-05,40.7454,-73.9426,77.0,83.9,71.8,60.0,Partially cloudy
2025-08-06,40.8852,-73.8795,73.6,77.2,69.3,65.8,"Rain, Partially cloudy"
2025-08-06,40.63,-74.026,74.2,78.3,69.9,66.3,"Rain, Partially cloudy"
2025-08-06,40.7178,-73.9874,73.4,77.7,68.2,66.5,"Rain, Partially cloudy"
2025-08-06,40.711,-73.8238,73.1,77.7,68.6,69.3,"Rain, Partially cloudy"
2025-08-06,37.105,-113.586,93.0,105.2,78.2,13.9,Clear
2025-08-06,40.7454,-73.9426,73.2,77.3,68.3,66.3,"Rain, Partially cloudy"
2025-08-06,40.706,-73.796,73.0,78.1,68.4,71.2,"Rain, Partially cloudy"
2025-08-07,40.8852,-73.8795,72.2,79.2,66.8,61.3,"Rain, Partially cloudy"
2025-08-07,40.63,-74.026,72.8,79.1,67.3,59.6,"Rain, Partially cloudy"
2025-08-07,40.7178,-73.9874,71.8,78.7,66.1,62.0,"Rain, Partially cloudy"
2025-08-07,40.711,-73.8238,71.9,78.4,67.0,63.9,"Rain, Partially cloudy"
2025-08-07,37.105,-113.586,93.1,107.0,78.2,12.9,Clear
2025-08-07,40.706,-73.796,71.7,78.6,66.9,65.7,"Rain, Partially cloudy"
2025-08-07,40.7454,-73.9426,71.8,78.9,66.2,61.9,"Rain, Partially cloudy"
2025-08-08,40.8852,-73.8795,72.0,80.6,64.1,52.7,Clear
2025-08-08,40.63,-74.026,72.4,80.2,63.2,51.9,Clear
2025-08-08,40.711,-73.8238,71.4,80.0,63.5,55.1,Partially cloudy
2025-08-08,37.105,-113.586,92.5,105.2,78.2,10.5,Clear
2025-08-08,40.706,-73.796,71.0,79.8,62.7,56.5,Partially cloudy
2025-08-08,40.7454,-73.9426,72.0,80.6,64.7,52.2,Clear
2025-08-09,40.8852,-73.8795,73.5,83.8,64.2,50.2,Clear
2025-08-09,40.63,-74.026,73.9,84.9,63.2,49.7,Partially cloudy
2025-08-09,40.7178,-73.9874,73.7,84.5,64.6,49.5,Clear
2025-08-09,40.711,-73.8238,72.4,81.1,62.3,55.0,Partially cloudy
2025-08-09,37.105,-113.586,91.9,105.2,75.8,11.6,Clear
2025-08-11,40.7454,-73.9426,79.6,88.8,72.5,45.7,Clear
2025-08-09,40.706,-73.796,71.9,80.1,60.8,57.8,Partially cloudy
2025-08-10,40.8852,-73.8795,78.2,89.1,68.7,43.2,Clear
2025-08-10,40.63,-74.026,78.1,89.4,66.9,44.4,Partially cloudy
2025-08-10,40.7178,-73.9874,78.2,89.2,69.2,42.9,Clear
2025-08-10,40.711,-73.8238,77.3,87.1,68.9,48.5,Partially cloudy
2025-08-10,37.105,-113.586,91.3,104.1,74.9,9.9,Clear
2025-08-10,40.706,-73.796,76.7,86.4,68.2,52.4,Partially cloudy
2025-08-10,40.7454,-73.9426,78.3,89.1,69.7,42.3,Clear
2025-08-11,40.8852,-73.8795,79.8,88.9,71.5,46.4,Clear
2025-08-11,40.63,-74.026,79.5,89.2,70.8,47.3,Partially cloudy
2025-08-11,40.7178,-73.9874,79.5,88.7,72.3,46.2,Clear
2025-08-11,40.711,-73.8238,78.5,87.0,71.0,53.2,Partially cloudy
2025-08-11,37.105,-113.586,92.5,106.1,77.1,9.9,Clear
2025-08-11,40.706,-73.796,77.8,86.3,70.0,57.4,Partially cloudy
